3 3040 1.0
3 3050 1.0
3 3060 1.0
3 3090 1.0
3 3100 1.0
3 3110 1.0
3 2645 1.0
3 2655 1.0
3 2665 1.0
3 2695 1.0
3 2705 1.0
3 2715 1.0
3 2835 1.0
3 2845 1.0
3 3131 1.0
3 3181 1.0
3 2576 1.0
3 2626 1.0
3 3142 1.0
3 3172 1.0
3 2587 1.0
3 2617 1.0
3 3123 1.0
3 3193 1.0
3 2568 1.0
3 2638 1.0
3 3154 1.0
3 2599 1.0
3 43790 1.0
3 43720 1.0
3 43600 1.0
3 43610 1.0
3 43620 1.0
3 43650 1.0
3 43660 1.0
3 43670 1.0
3 44005 1.0
3 44015 1.0
3 44025 1.0
3 44055 1.0
3 44065 1.0
3 44075 1.0
3 43875 1.0
3 43885 1.0
3 43531 1.0
3 43581 1.0
3 44096 1.0
3 44146 1.0
3 43542 1.0
3 43572 1.0
3 44107 1.0
3 44137 1.0
3 43523 1.0
3 43593 1.0
3 44088 1.0
3 44158 1.0
3 43554 1.0
3 44119 1.0
3 81920 +52
4 3040 1.0
4 3050 1.0
4 3060 1.0
4 3090 1.0
4 3100 1.0
4 3110 1.0
4 2910 1.0
4 2920 1.0
4 2835 1.0
4 2765 1.0
4 2645 1.0
4 2655 1.0
4 2665 1.0
4 2695 1.0
4 2705 1.0
4 2715 1.0
4 3181 1.0
4 3071 1.0
4 2576 1.0
4 2626 1.0
4 3142 1.0
4 3172 1.0
4 2587 1.0
4 2617 1.0
4 3123 1.0
4 3193 1.0
4 2568 1.0
4 2638 1.0
4 3154 1.0
4 2599 1.0
4 43600 1.0
4 43610 1.0
4 43620 1.0
4 43650 1.0
4 43660 1.0
4 43670 1.0
4 43790 1.0
4 43800 1.0
4 43875 1.0
4 43965 1.0
4 44005 1.0
4 44015 1.0
4 44025 1.0
4 44055 1.0
4 44065 1.0
4 44075 1.0
4 43581 1.0
4 43631 1.0
4 44096 1.0
4 44146 1.0
4 43542 1.0
4 43572 1.0
4 44107 1.0
4 44137 1.0
4 43523 1.0
4 43593 1.0
4 44088 1.0
4 44158 1.0
4 43554 1.0
4 44119 1.0
4 81920 -26
5 2910 1.0
5 3000 1.0
5 3040 1.0
5 3050 1.0
5 3060 1.0
5 3090 1.0
5 3100 1.0
5 3110 1.0
5 2645 1.0
5 2655 1.0
5 2665 1.0
5 2695 1.0
5 2705 1.0
5 2715 1.0
5 2835 1.0
5 2845 1.0
5 3011 1.0
5 3131 1.0
5 2626 1.0
5 2676 1.0
5 3142 1.0
5 3172 1.0
5 2587 1.0
5 2617 1.0
5 3123 1.0
5 3193 1.0
5 2568 1.0
5 2638 1.0
5 3154 1.0
5 2599 1.0
5 43790 1.0
5 43720 1.0
5 43600 1.0
5 43610 1.0
5 43620 1.0
5 43650 1.0
5 43660 1.0
5 43670 1.0
5 44005 1.0
5 44015 1.0
5 44025 1.0
5 44055 1.0
5 44065 1.0
5 44075 1.0
5 43875 1.0
5 43885 1.0
5 43731 1.0
5 43531 1.0
5 44146 1.0
5 44036 1.0
5 43542 1.0
5 43572 1.0
5 44107 1.0
5 44137 1.0
5 43523 1.0
5 43593 1.0
5 44088 1.0
5 44158 1.0
5 43554 1.0
5 44119 1.0
5 81920 +50
6 3040 1.0
6 3050 1.0
6 3060 1.0
6 3090 1.0
6 3100 1.0
6 3110 1.0
6 2910 1.0
6 2840 1.0
6 2835 1.0
6 2765 1.0
6 2645 1.0
6 2655 1.0
6 2665 1.0
6 2695 1.0
6 2705 1.0
6 2715 1.0
6 3181 1.0
6 3071 1.0
6 2776 1.0
6 2576 1.0
6 3142 1.0
6 3172 1.0
6 2587 1.0
6 2617 1.0
6 3123 1.0
6 3193 1.0
6 2568 1.0
6 2638 1.0
6 3154 1.0
6 2599 1.0
6 43600 1.0
6 43610 1.0
6 43620 1.0
6 43650 1.0
6 43660 1.0
6 43670 1.0
6 43790 1.0
6 43880 1.0
6 43875 1.0
6 43965 1.0
6 44005 1.0
6 44015 1.0
6 44025 1.0
6 44055 1.0
6 44065 1.0
6 44075 1.0
6 43581 1.0
6 43631 1.0
6 43976 1.0
6 44096 1.0
6 43542 1.0
6 43572 1.0
6 44107 1.0
6 44137 1.0
6 43523 1.0
6 43593 1.0
6 44088 1.0
6 44158 1.0
6 43554 1.0
6 44119 1.0
6 81920 +10
7 2910 1.0
7 3000 1.0
7 3040 1.0
7 3050 1.0
7 3060 1.0
7 3090 1.0
7 3100 1.0
7 3110 1.0
7 2645 1.0
7 2655 1.0
7 2665 1.0
7 2695 1.0
7 2705 1.0
7 2715 1.0
7 2835 1.0
7 2925 1.0
7 3071 1.0
7 3131 1.0
7 2626 1.0
7 2676 1.0
7 3142 1.0
7 3172 1.0
7 2587 1.0
7 2617 1.0
7 3123 1.0
7 3193 1.0
7 2568 1.0
7 2638 1.0
7 3154 1.0
7 2599 1.0
7 43790 1.0
7 43720 1.0
7 43600 1.0
7 43610 1.0
7 43620 1.0
7 43650 1.0
7 43660 1.0
7 43670 1.0
7 44005 1.0
7 44015 1.0
7 44025 1.0
7 44055 1.0
7 44065 1.0
7 44075 1.0
7 43875 1.0
7 43805 1.0
7 43631 1.0
7 43531 1.0
7 44146 1.0
7 44036 1.0
7 43542 1.0
7 43572 1.0
7 44107 1.0
7 44137 1.0
7 43523 1.0
7 43593 1.0
7 44088 1.0
7 44158 1.0
7 43554 1.0
7 44119 1.0
7 81920 +75
8 3040 1.0
8 3050 1.0
8 3060 1.0
8 3100 1.0
8 3110 1.0
8 2910 1.0
8 2930 1.0
8 2840 1.0
8 2835 1.0
8 2765 1.0
8 2645 1.0
8 2655 1.0
8 2665 1.0
8 2695 1.0
8 2705 1.0
8 2715 1.0
8 3181 1.0
8 3071 1.0
8 2676 1.0
8 2576 1.0
8 3142 1.0
8 3172 1.0
8 2587 1.0
8 2617 1.0
8 3123 1.0
8 3193 1.0
8 2568 1.0
8 2638 1.0
8 3154 1.0
8 2599 1.0
8 43600 1.0
8 43610 1.0
8 43620 1.0
8 43660 1.0
8 43670 1.0
8 43790 1.0
8 43810 1.0
8 43880 1.0
8 43875 1.0
8 43965 1.0
8 44005 1.0
8 44015 1.0
8 44025 1.0
8 44055 1.0
8 44065 1.0
8 44075 1.0
8 43581 1.0
8 43631 1.0
8 44036 1.0
8 44096 1.0
8 43542 1.0
8 43572 1.0
8 44107 1.0
8 44137 1.0
8 43523 1.0
8 43593 1.0
8 44088 1.0
8 44158 1.0
8 43554 1.0
8 44119 1.0
8 81920 +52
9 2900 1.0
9 2910 1.0
9 3000 1.0
9 3040 1.0
9 3050 1.0
9 3090 1.0
9 3100 1.0
9 3110 1.0
9 2645 1.0
9 2655 1.0
9 2665 1.0
9 2705 1.0
9 2715 1.0
9 2835 1.0
9 2855 1.0
9 2925 1.0
9 3071 1.0
9 3131 1.0
9 2626 1.0
9 2676 1.0
9 3142 1.0
9 3172 1.0
9 2587 1.0
9 2617 1.0
9 3123 1.0
9 3193 1.0
9 2568 1.0
9 2638 1.0
9 3154 1.0
9 2599 1.0
9 43780 1.0
9 43790 1.0
9 43720 1.0
9 43600 1.0
9 43610 1.0
9 43650 1.0
9 43660 1.0
9 43670 1.0
9 44005 1.0
9 44015 1.0
9 44025 1.0
9 44065 1.0
9 44075 1.0
9 43875 1.0
9 43895 1.0
9 43805 1.0
9 43631 1.0
9 43531 1.0
9 44146 1.0
9 44036 1.0
9 43542 1.0
9 43572 1.0
9 44107 1.0
9 44137 1.0
9 43523 1.0
9 43593 1.0
9 44088 1.0
9 44158 1.0
9 43554 1.0
9 44119 1.0
9 81920 +52
10 3040 1.0
10 3050 1.0
10 3100 1.0
10 3110 1.0
10 2980 1.0
10 2910 1.0
10 2930 1.0
10 2840 1.0
10 2825 1.0
10 2835 1.0
10 2765 1.0
10 2645 1.0
10 2655 1.0
10 2695 1.0
10 2705 1.0
10 2715 1.0
10 3181 1.0
10 3071 1.0
10 2676 1.0
10 2576 1.0
10 3142 1.0
10 3172 1.0
10 2587 1.0
10 2617 1.0
10 3123 1.0
10 3193 1.0
10 2568 1.0
10 2638 1.0
10 3154 1.0
10 2599 1.0
10 43600 1.0
10 43610 1.0
10 43660 1.0
10 43670 1.0
10 43700 1.0
10 43790 1.0
10 43810 1.0
10 43880 1.0
10 43865 1.0
10 43875 1.0
10 43965 1.0
10 44005 1.0
10 44015 1.0
10 44055 1.0
10 44065 1.0
10 44075 1.0
10 43581 1.0
10 43631 1.0
10 44036 1.0
10 44096 1.0
10 43542 1.0
10 43572 1.0
10 44107 1.0
10 44137 1.0
10 43523 1.0
10 43593 1.0
10 44088 1.0
10 44158 1.0
10 43554 1.0
10 44119 1.0
10 81920 +32
11 2900 1.0
11 2910 1.0
11 3000 1.0
11 3040 1.0
11 3050 1.0
11 3090 1.0
11 3100 1.0
11 3110 1.0
11 2645 1.0
11 2655 1.0
11 2705 1.0
11 2715 1.0
11 2745 1.0
11 2835 1.0
11 2855 1.0
11 2925 1.0
11 2981 1.0
11 3071 1.0
11 2626 1.0
11 2676 1.0
11 3142 1.0
11 3172 1.0
11 2587 1.0
11 2617 1.0
11 3123 1.0
11 3193 1.0
11 2568 1.0
11 2638 1.0
11 3154 1.0
11 2599 1.0
11 43780 1.0
11 43790 1.0
11 43720 1.0
11 43600 1.0
11 43610 1.0
11 43650 1.0
11 43660 1.0
11 43670 1.0
11 44005 1.0
11 44015 1.0
11 44065 1.0
11 44075 1.0
11 43945 1.0
11 43875 1.0
11 43895 1.0
11 43805 1.0
11 43701 1.0
11 43631 1.0
11 44146 1.0
11 44036 1.0
11 43542 1.0
11 43572 1.0
11 44107 1.0
11 44137 1.0
11 43523 1.0
11 43593 1.0
11 44088 1.0
11 44158 1.0
11 43554 1.0
11 44119 1.0
11 81920 +86
12 3040 1.0
12 3050 1.0
12 3100 1.0
12 3110 1.0
12 2980 1.0
12 2910 1.0
12 2930 1.0
12 2840 1.0
12 2825 1.0
12 2835 1.0
12 2765 1.0
12 2645 1.0
12 2655 1.0
12 2695 1.0
12 2705 1.0
12 2715 1.0
12 3181 1.0
12 3011 1.0
12 2746 1.0
12 2676 1.0
12 3142 1.0
12 3172 1.0
12 2587 1.0
12 2617 1.0
12 3123 1.0
12 3193 1.0
12 2568 1.0
12 2638 1.0
12 3154 1.0
12 2599 1.0
12 43600 1.0
12 43610 1.0
12 43660 1.0
12 43670 1.0
12 43700 1.0
12 43790 1.0
12 43810 1.0
12 43880 1.0
12 43865 1.0
12 43875 1.0
12 43965 1.0
12 44005 1.0
12 44015 1.0
12 44055 1.0
12 44065 1.0
12 44075 1.0
12 43581 1.0
12 43731 1.0
12 43946 1.0
12 44036 1.0
12 43542 1.0
12 43572 1.0
12 44107 1.0
12 44137 1.0
12 43523 1.0
12 43593 1.0
12 44088 1.0
12 44158 1.0
12 43554 1.0
12 44119 1.0
12 81920 +25
13 2830 1.0
13 2910 1.0
13 3000 1.0
13 3040 1.0
13 3050 1.0
13 3090 1.0
13 3100 1.0
13 3110 1.0
13 2645 1.0
13 2655 1.0
13 2705 1.0
13 2715 1.0
13 2745 1.0
13 2855 1.0
13 2925 1.0
13 2981 1.0
13 3071 1.0
13 2626 1.0
13 2776 1.0
13 3142 1.0
13 3172 1.0
13 2587 1.0
13 2617 1.0
13 3123 1.0
13 3193 1.0
13 2568 1.0
13 2638 1.0
13 3154 1.0
13 2599 1.0
13 43870 1.0
13 43790 1.0
13 43720 1.0
13 43600 1.0
13 43610 1.0
13 43650 1.0
13 43660 1.0
13 43670 1.0
13 44005 1.0
13 44015 1.0
13 44065 1.0
13 44075 1.0
13 43945 1.0
13 43895 1.0
13 43805 1.0
13 43701 1.0
13 43631 1.0
13 44146 1.0
13 43976 1.0
13 43542 1.0
13 43572 1.0
13 44107 1.0
13 44137 1.0
13 43523 1.0
13 43593 1.0
13 44088 1.0
13 44158 1.0
13 43554 1.0
13 44119 1.0
13 81920 +86
14 3040 1.0
14 3050 1.0
14 3100 1.0
14 3110 1.0
14 2910 1.0
14 2930 1.0
14 2840 1.0
14 2835 1.0
14 2765 1.0
14 2645 1.0
14 2655 1.0
14 2695 1.0
14 2705 1.0
14 2715 1.0
14 3181 1.0
14 3011 1.0
14 2746 1.0
14 2676 1.0
14 3142 1.0
14 3172 1.0
14 2587 1.0
14 2617 1.0
14 3123 1.0
14 3193 1.0
14 2568 1.0
14 2638 1.0
14 3154 1.0
14 2599 1.0
14 43600 1.0
14 43610 1.0
14 43660 1.0
14 43670 1.0
14 43790 1.0
14 43810 1.0
14 43880 1.0
14 43875 1.0
14 43965 1.0
14 44005 1.0
14 44015 1.0
14 44055 1.0
14 44065 1.0
14 44075 1.0
14 43581 1.0
14 43731 1.0
14 43946 1.0
14 44036 1.0
14 43542 1.0
14 43572 1.0
14 44107 1.0
14 44137 1.0
14 43523 1.0
14 43593 1.0
14 44088 1.0
14 44158 1.0
14 43554 1.0
14 44119 1.0
14 81920 +7
15 2910 1.0
15 3000 1.0
15 3010 1.0
15 3040 1.0
15 3050 1.0
15 3100 1.0
15 3110 1.0
15 2645 1.0
15 2655 1.0
15 2705 1.0
15 2715 1.0
15 2835 1.0
15 2855 1.0
15 2925 1.0
15 2981 1.0
15 3071 1.0
15 2626 1.0
15 2776 1.0
15 3142 1.0
15 3172 1.0
15 2587 1.0
15 2617 1.0
15 3123 1.0
15 3193 1.0
15 2568 1.0
15 2638 1.0
15 3154 1.0
15 2599 1.0
15 43790 1.0
15 43720 1.0
15 43730 1.0
15 43600 1.0
15 43610 1.0
15 43660 1.0
15 43670 1.0
15 44005 1.0
15 44015 1.0
15 44065 1.0
15 44075 1.0
15 43875 1.0
15 43895 1.0
15 43805 1.0
15 43701 1.0
15 43631 1.0
15 44146 1.0
15 43976 1.0
15 43542 1.0
15 43572 1.0
15 44107 1.0
15 44137 1.0
15 43523 1.0
15 43593 1.0
15 44088 1.0
15 44158 1.0
15 43554 1.0
15 44119 1.0
15 81920 +107
16 3040 1.0
16 3050 1.0
16 3100 1.0
16 3110 1.0
16 2910 1.0
16 2930 1.0
16 2840 1.0
16 2835 1.0
16 2765 1.0
16 2775 1.0
16 2645 1.0
16 2655 1.0
16 2705 1.0
16 2715 1.0
16 3181 1.0
16 3011 1.0
16 2746 1.0
16 2676 1.0
16 3142 1.0
16 2992 1.0
16 2587 1.0
16 2617 1.0
16 3123 1.0
16 3193 1.0
16 2568 1.0
16 2638 1.0
16 3154 1.0
16 2599 1.0
16 43600 1.0
16 43610 1.0
16 43660 1.0
16 43670 1.0
16 43790 1.0
16 43810 1.0
16 43880 1.0
16 43875 1.0
16 43965 1.0
16 43975 1.0
16 44005 1.0
16 44015 1.0
16 44065 1.0
16 44075 1.0
16 43581 1.0
16 43731 1.0
16 43946 1.0
16 44036 1.0
16 43542 1.0
16 43712 1.0
16 44107 1.0
16 44137 1.0
16 43523 1.0
16 43593 1.0
16 44088 1.0
16 44158 1.0
16 43554 1.0
16 44119 1.0
16 81920 +39
17 2910 1.0
17 3000 1.0
17 3010 1.0
17 3040 1.0
17 3050 1.0
17 3100 1.0
17 3110 1.0
17 2645 1.0
17 2655 1.0
17 2705 1.0
17 2715 1.0
17 2835 1.0
17 2855 1.0
17 2925 1.0
17 2981 1.0
17 3071 1.0
17 2626 1.0
17 2776 1.0
17 2812 1.0
17 3142 1.0
17 2587 1.0
17 2757 1.0
17 3123 1.0
17 3193 1.0
17 2568 1.0
17 2638 1.0
17 3154 1.0
17 2599 1.0
17 43790 1.0
17 43720 1.0
17 43730 1.0
17 43600 1.0
17 43610 1.0
17 43660 1.0
17 43670 1.0
17 44005 1.0
17 44015 1.0
17 44065 1.0
17 44075 1.0
17 43875 1.0
17 43895 1.0
17 43805 1.0
17 43701 1.0
17 43631 1.0
17 44146 1.0
17 43976 1.0
17 43852 1.0
17 43542 1.0
17 44107 1.0
17 43957 1.0
17 43523 1.0
17 43593 1.0
17 44088 1.0
17 44158 1.0
17 43554 1.0
17 44119 1.0
17 81920 +55
18 3040 1.0
18 3050 1.0
18 3100 1.0
18 3110 1.0
18 2910 1.0
18 2930 1.0
18 2840 1.0
18 2835 1.0
18 2765 1.0
18 2775 1.0
18 2645 1.0
18 2655 1.0
18 2705 1.0
18 2715 1.0
18 3181 1.0
18 3011 1.0
18 2746 1.0
18 2676 1.0
18 3072 1.0
18 2992 1.0
18 2897 1.0
18 2587 1.0
18 3123 1.0
18 3193 1.0
18 2568 1.0
18 2638 1.0
18 3154 1.0
18 2599 1.0
18 43600 1.0
18 43610 1.0
18 43660 1.0
18 43670 1.0
18 43790 1.0
18 43810 1.0
18 43880 1.0
18 43875 1.0
18 43965 1.0
18 43975 1.0
18 44005 1.0
18 44015 1.0
18 44065 1.0
18 44075 1.0
18 43581 1.0
18 43731 1.0
18 43946 1.0
18 44036 1.0
18 43632 1.0
18 43712 1.0
18 43777 1.0
18 44107 1.0
18 43523 1.0
18 43593 1.0
18 44088 1.0
18 44158 1.0
18 43554 1.0
18 44119 1.0
18 81920 +65
19 2910 1.0
19 3000 1.0
19 3010 1.0
19 3040 1.0
19 3050 1.0
19 3100 1.0
19 3110 1.0
19 2645 1.0
19 2655 1.0
19 2705 1.0
19 2715 1.0
19 2835 1.0
19 2855 1.0
19 2925 1.0
19 2981 1.0
19 3071 1.0
19 2626 1.0
19 2776 1.0
19 2812 1.0
19 3142 1.0
19 2677 1.0
19 2757 1.0
19 3123 1.0
19 3193 1.0
19 2568 1.0
19 2638 1.0
19 2974 1.0
19 2599 1.0
19 43790 1.0
19 43720 1.0
19 43730 1.0
19 43600 1.0
19 43610 1.0
19 43660 1.0
19 43670 1.0
19 44005 1.0
19 44015 1.0
19 44065 1.0
19 44075 1.0
19 43875 1.0
19 43895 1.0
19 43805 1.0
19 43701 1.0
19 43631 1.0
19 44146 1.0
19 43976 1.0
19 43852 1.0
19 43542 1.0
19 44037 1.0
19 43957 1.0
19 43523 1.0
19 43593 1.0
19 44088 1.0
19 44158 1.0
19 43694 1.0
19 44119 1.0
19 81920 +169
20 3040 1.0
20 3050 1.0
20 3100 1.0
20 3110 1.0
20 2910 1.0
20 2930 1.0
20 2840 1.0
20 2835 1.0
20 2765 1.0
20 2775 1.0
20 2645 1.0
20 2655 1.0
20 2705 1.0
20 2715 1.0
20 3081 1.0
20 3011 1.0
20 2746 1.0
20 2676 1.0
20 3072 1.0
20 2992 1.0
20 2897 1.0
20 2587 1.0
20 3123 1.0
20 3193 1.0
20 2568 1.0
20 2638 1.0
20 3154 1.0
20 2739 1.0
20 43600 1.0
20 43610 1.0
20 43660 1.0
20 43670 1.0
20 43790 1.0
20 43810 1.0
20 43880 1.0
20 43875 1.0
20 43965 1.0
20 43975 1.0
20 44005 1.0
20 44015 1.0
20 44065 1.0
20 44075 1.0
20 43641 1.0
20 43731 1.0
20 43946 1.0
20 44036 1.0
20 43632 1.0
20 43712 1.0
20 43777 1.0
20 44107 1.0
20 43523 1.0
20 43593 1.0
20 44088 1.0
20 44158 1.0
20 43554 1.0
20 43939 1.0
20 81920 +93
21 2910 1.0
21 2920 1.0
21 3000 1.0
21 3040 1.0
21 3050 1.0
21 3100 1.0
21 3110 1.0
21 2645 1.0
21 2655 1.0
21 2705 1.0
21 2715 1.0
21 2835 1.0
21 2855 1.0
21 2981 1.0
21 3071 1.0
21 2686 1.0
21 2776 1.0
21 2812 1.0
21 3142 1.0
21 2677 1.0
21 2757 1.0
21 3123 1.0
21 3193 1.0
21 2568 1.0
21 2638 1.0
21 2974 1.0
21 2599 1.0
21 43790 1.0
21 43800 1.0
21 43720 1.0
21 43600 1.0
21 43610 1.0
21 43660 1.0
21 43670 1.0
21 44005 1.0
21 44015 1.0
21 44065 1.0
21 44075 1.0
21 43875 1.0
21 43895 1.0
21 43701 1.0
21 43631 1.0
21 44046 1.0
21 43976 1.0
21 43852 1.0
21 43542 1.0
21 44037 1.0
21 43957 1.0
21 43523 1.0
21 43593 1.0
21 44088 1.0
21 44158 1.0
21 43694 1.0
21 44119 1.0
21 81920 +263
22 3040 1.0
22 3050 1.0
22 3100 1.0
22 3110 1.0
22 2910 1.0
22 2840 1.0
22 2835 1.0
22 2765 1.0
22 2645 1.0
22 2655 1.0
22 2705 1.0
22 2715 1.0
22 3081 1.0
22 3011 1.0
22 2746 1.0
22 2676 1.0
22 3072 1.0
22 2992 1.0
22 2897 1.0
22 2587 1.0
22 3123 1.0
22 3193 1.0
22 2568 1.0
22 2638 1.0
22 3154 1.0
22 2739 1.0
22 43600 1.0
22 43610 1.0
22 43660 1.0
22 43670 1.0
22 43790 1.0
22 43880 1.0
22 43875 1.0
22 43965 1.0
22 44005 1.0
22 44015 1.0
22 44065 1.0
22 44075 1.0
22 43641 1.0
22 43731 1.0
22 43946 1.0
22 44036 1.0
22 43632 1.0
22 43712 1.0
22 43777 1.0
22 44107 1.0
22 43523 1.0
22 43593 1.0
22 44088 1.0
22 44158 1.0
22 43554 1.0
22 43939 1.0
22 81920 +201
23 2910 1.0
23 3000 1.0
23 3040 1.0
23 3050 1.0
23 3100 1.0
23 3110 1.0
23 2645 1.0
23 2655 1.0
23 2705 1.0
23 2715 1.0
23 2835 1.0
23 2925 1.0
23 2981 1.0
23 3071 1.0
23 2686 1.0
23 2776 1.0
23 2812 1.0
23 3142 1.0
23 2677 1.0
23 2757 1.0
23 3123 1.0
23 3173 1.0
23 2568 1.0
23 2638 1.0
23 2974 1.0
23 2599 1.0
23 45070 1.0
23 45000 1.0
23 44880 1.0
23 44890 1.0
23 44940 1.0
23 44950 1.0
23 45285 1.0
23 45295 1.0
23 45345 1.0
23 45355 1.0
23 45155 1.0
23 45085 1.0
23 44981 1.0
23 44911 1.0
23 45326 1.0
23 45256 1.0
23 45132 1.0
23 44822 1.0
23 45317 1.0
23 45237 1.0
23 44803 1.0
23 44853 1.0
23 45368 1.0
23 45438 1.0
23 44974 1.0
23 45399 1.0
23 81920 +248
24 4330 1.0
24 4380 1.0
24 4390 1.0
24 4240 1.0
24 4190 1.0
24 4120 1.0
24 4115 1.0
24 4045 1.0
24 3925 1.0
24 3935 1.0
24 3985 1.0
24 3995 1.0
24 4361 1.0
24 4291 1.0
24 4026 1.0
24 3956 1.0
24 4352 1.0
24 4272 1.0
24 4177 1.0
24 3867 1.0
24 4403 1.0
24 4473 1.0
24 3848 1.0
24 3898 1.0
24 4434 1.0
24 4019 1.0
24 43610 1.0
24 43660 1.0
24 43670 1.0
24 43680 1.0
24 43790 1.0
24 43880 1.0
24 43875 1.0
24 43965 1.0
24 44005 1.0
24 44015 1.0
24 44065 1.0
24 44075 1.0
24 43641 1.0
24 43731 1.0
24 43946 1.0
24 44036 1.0
24 43632 1.0
24 43712 1.0
24 43777 1.0
24 44107 1.0
24 43523 1.0
24 43593 1.0
24 44088 1.0
24 44138 1.0
24 43554 1.0
24 43939 1.0
24 81920 +169
25 2910 1.0
25 3000 1.0
25 3040 1.0
25 3050 1.0
25 3100 1.0
25 3110 1.0
25 2655 1.0
25 2705 1.0
25 2715 1.0
25 2725 1.0
25 2835 1.0
25 2925 1.0
25 2981 1.0
25 3071 1.0
25 2686 1.0
25 2776 1.0
25 3082 1.0
25 3142 1.0
25 2677 1.0
25 2757 1.0
25 3123 1.0
25 3173 1.0
25 2568 1.0
25 2638 1.0
25 2974 1.0
25 2599 1.0
25 45070 1.0
25 45000 1.0
25 44880 1.0
25 44890 1.0
25 44940 1.0
25 44950 1.0
25 45295 1.0
25 45345 1.0
25 45355 1.0
25 45205 1.0
25 45155 1.0
25 45085 1.0
25 44981 1.0
25 44911 1.0
25 45326 1.0
25 45256 1.0
25 44922 1.0
25 44822 1.0
25 45317 1.0
25 45237 1.0
25 44803 1.0
25 44853 1.0
25 45368 1.0
25 45438 1.0
25 44974 1.0
25 45399 1.0
25 81920 +238
26 4330 1.0
26 4380 1.0
26 4390 1.0
26 4240 1.0
26 4190 1.0
26 4120 1.0
26 4115 1.0
26 4045 1.0
26 3925 1.0
26 3935 1.0
26 3985 1.0
26 3995 1.0
26 4361 1.0
26 4291 1.0
26 4026 1.0
26 3956 1.0
26 4352 1.0
26 4272 1.0
26 3967 1.0
26 3867 1.0
26 4403 1.0
26 4473 1.0
26 3848 1.0
26 3898 1.0
26 4344 1.0
26 4019 1.0
26 43610 1.0
26 43660 1.0
26 43670 1.0
26 43680 1.0
26 43790 1.0
26 43880 1.0
26 43875 1.0
26 43965 1.0
26 44005 1.0
26 44015 1.0
26 44065 1.0
26 44075 1.0
26 43641 1.0
26 43731 1.0
